Investment_Period_Years,Comparison_Start_Month,Comparison_End_Month,DCA_Final_Total_Asset_Value,LumpSum_Final_Total_Asset_Value,Total_Initial_Capital,DCA_Return_Pct,DCA_Sharpe_Ratio,DCA_Max_Drawdown_Pct,DCA_Sortino_Ratio,DCA_Calmar_Ratio,LumpSum_Return_Pct,LumpSum_Sharpe_Ratio,LumpSum_Max_Drawdown_Pct,LumpSum_Sortino_Ratio,LumpSum_Calmar_Ratio,DCA_Outperforms_LumpSum_Return,LumpSum_Outperforms_DCA_Return
1,2022-11,2023-10,1324.1446686023398,1540.8307524904485,1200,10.345389050194987,0.8257526635633775,-10.09113069904436,1.1247499226559448,1.0288935719942192,28.402562707537378,1.2194211756840128,-11.234268239038059,2.2187384886240356,2.5380243041120307,0,1
1,2022-12,2023-11,1433.1462617674529,1599.3420823700096,1200,19.428855147287738,1.6019208546622574,-9.27513643489557,2.2777432084929226,2.1025777601688262,33.27850686416747,1.5484215470958969,-10.879271973357218,2.6332889964772224,3.070982321049115,0,1
1,2023-01,2023-12,1477.3146990164937,1870.9138041224576,1200,23.109558251374477,2.0191957546763613,-8.425700815721138,2.8283027341184575,2.787113623356701,55.90948367687146,2.52142212228148,-10.779932103608159,4.372954539124613,5.280414909109605,0,1
1,2023-02,2024-01,1448.9279941178638,1674.269122811426,1200,20.743999509821982,1.8388213106085611,-7.500134513629398,2.548838908192411,2.7762416732344204,39.522426900952176,1.9477440247503355,-10.779932103608147,3.2874763458962315,3.6811080321991207,0,1
1,2023-03,2024-02,1482.3477986417022,1821.5649972051947,1200,23.52898322014185,2.0802701105272834,-6.565267909142724,3.0608372929163927,3.58658065058847,51.79708310043289,2.537373684248538,-10.779932103608058,4.290315038966091,4.80898056507851,0,1
1,2023-04,2024-03,1447.0367824406776,1675.3781590010005,1200,20.586398536723134,1.8841797727037544,-5.5713083317527445,2.781908326795115,3.7542425264243566,39.614846583416714,2.106597627236506,-10.779932103608147,3.4700131297803676,3.7380539524891656,0,1
1,2023-05,2024-04,1346.1476762142997,1591.95692292621,1200,12.178973017858311,1.0576244695604518,-7.042783820603493,1.4234029112604054,1.730537804040411,32.66307691051749,1.73508269646994,-10.779932103608058,2.830070926901982,3.032371764949886,0,1
1,2023-06,2024-05,1394.4770680508122,1546.7347579417233,1200,16.206422337567687,1.471319674109955,-6.516919845944558,2.0760559353407593,2.488656927744514,28.89456316181027,1.5979825481568242,-10.779932103608125,2.489300533357608,2.6824819919650404,0,1
1,2023-07,2024-06,1452.833343409421,1563.3684387269861,1200,21.069445284118427,1.9988231147530218,-5.970107111443457,2.9249857779658384,3.5748550358961246,30.280703227248846,1.7056071702757243,-10.77993210360818,2.6310964228641245,2.8466832138783755,0,1
1,2023-08,2024-07,1398.3066048026224,1486.9381348648274,1200,16.52555040021853,1.362223723378052,-8.981755517087075,1.5947095958558337,1.8412611531104426,23.911511238735613,1.2982998639174808,-9.032524459076363,1.904751562494481,2.649282467168356,0,1
1,2023-09,2024-08,1391.8409839749095,1524.05547902694,1200,15.986748664575789,1.1823365289095293,-12.917930646504105,1.3697761864550861,1.242136627356478,27.004623252245004,1.3966866136138507,-13.557741140020351,2.0147440614466747,1.999516514215053,0,1
1,2023-10,2024-09,1403.68128220148,1632.3448310440324,1200,16.97344018345666,1.2378449674158036,-11.944817001405362,1.4034805392191145,1.426261572921294,36.02873592033603,1.760229391461384,-13.55774114002033,2.4511946481269087,2.6680363666742193,0,1
1,2023-11,2024-10,1357.2224657582963,1637.7247568619657,1200,13.10187214652469,0.9792223262958282,-10.914672855032137,1.0937039450955734,1.2012646065924768,36.47706307183048,1.803475905790139,-13.557741140020351,2.457285564294283,2.6926414954924063,0,1
1,2023-12,2024-11,1390.2048710151785,1579.4305749737994,1200,15.850405917931539,1.2215373383663601,-9.818351272283543,1.4077172144590522,1.6203285042267934,31.619214581149947,1.5880952761617824,-13.557741140020351,2.1512661589937703,2.3413527081472694,0,1
1,2024-01,2024-12,1363.7010275343525,1532.8789675898581,1200,13.641752294529377,1.0376929376289572,-8.69610541190432,1.185380584592309,1.5744598877824842,27.73991396582151,1.3764807561266663,-13.557741140020319,1.8582440833212956,2.0539820043764987,0,1
1,2024-02,2025-01,1364.8850369436302,1494.4357479294708,1200,13.740419745302518,1.039280201042729,-7.542685553003247,1.212038295953328,1.823017833184217,24.536312327455903,1.2177154524871858,-13.557741140020374,1.63933880557607,1.8111446709973023,0,1
1,2024-03,2025-02,1305.1852142730095,1376.602636318388,1200,8.76543452275079,0.6631629297675983,-7.231233212598431,0.7603699419991301,1.2165037659734281,14.716886359865669,0.7635249186885028,-13.557741140020296,1.0137112954668632,1.0894872895453247,0,1
1,2024-04,2025-03,1195.3278783012245,1272.3755183575981,1200,-0.38934347489796056,-0.0817292825012891,-12.564894627555246,-0.08837043077612737,-0.031092810763444077,6.031293196466512,0.32272374751087896,-13.557741140020374,0.4206905679004988,0.44643274582208314,0,1
1,2024-05,2025-04,1204.9036571632716,1361.8607732253915,1200,0.40863809693930386,0.0454127699855711,-21.318289072890096,0.053132889738113684,0.01923438878434926,13.488397768782628,0.5729643966277738,-22.768303549553835,0.7426715917409398,0.5945862734640138,0,1
1,2024-06,2025-05,1298.515738080354,1383.1342624761378,1200,8.209644840029492,0.4360573872176624,-19.54283329470634,0.5335179489714537,0.42523033302836905,15.26118853967815,0.6304054895472063,-22.76830354955378,0.8391281362130836,0.6787540646133166,0,1
1,2024-07,2025-06,1363.9698887647755,1381.3580893093256,1200,13.664157397064628,0.7472706448349744,-17.721297337505348,0.9222110542376171,0.7738801971273538,15.113174109110464,0.6237222516562109,-22.76830354955389,0.8318154640707769,0.6662255327432623,0,1
